transactionid,trade_time,total_price,house_id,agent_id
2.02E+11,20160912,410,516523,12076
2.02E+11,20161020,485,616524,11375
2.02E+11,20161024,440,916525,11375
2.02E+11,20161113,415.5,416526,11375
2.02E+11,20161207,469.5,616527,11375
2.02E+11,20160822,230,916528,11581
2.02E+11,20160615,373.5,216529,10864
2.02E+11,20160619,390,216530,10864
2.02E+11,20160622,440,116531,11312
2.02E+11,20160708,596,416532,11312
2.02E+11,20160718,450,216533,11542
2.02E+11,20160729,460,816534,12076
2.02E+11,20160731,530,616535,12076
2.02E+11,20160731,409,816536,11471
2.02E+11,20160731,348,516537,12076
2.02E+11,20160803,425,416538,12076
2.02E+11,20160805,570,316539,11882
2.02E+11,20160812,409.5,616540,11882
2.02E+11,20160819,437.5,916541,11882
2.02E+11,20160819,420,416542,11882
2.02E+11,20160821,429,816543,11882
2.02E+11,20160824,478,516544,11375
2.02E+11,20160824,480,316545,11375
2.02E+11,20160828,420,216546,11375
2.02E+11,20160829,466,616547,11375
2.02E+11,20160723,414,316548,11542
2.02E+11,20160725,526,616549,11542
2.02E+11,20160731,598,516550,12177
2.02E+11,20160815,551,516551,12177
2.02E+11,20160713,283,416552,11312
2.02E+11,20160726,558,516553,11312
2.02E+11,20160824,286,616554,10393
2.02E+11,20160825,170,716555,12076
2.02E+11,20160827,545,816556,12076
2.02E+11,20160913,402,316557,11471
2.02E+11,20160913,260,316558,11471
2.02E+11,20160916,1150,316559,12076
2.02E+11,20160920,1250,916560,11471
2.02E+11,20160922,620,216561,12076
2.02E+11,20160928,289,716562,11471
2.02E+11,20160928,210,516563,11471
2.02E+11,20160929,655,216564,12076
2.02E+11,20161003,259,116565,12076
2.02E+11,20161006,460,516566,12076
2.02E+11,20161019,358,616567,11471
2.02E+11,20161021,432,916568,11471
2.02E+11,20161030,365,216569,11471
2.02E+11,20161119,636,316570,11882
2.02E+11,20161122,489,316571,11882
2.02E+11,20161126,666,516572,11882
2.02E+11,20161129,318,716573,11882
2.02E+11,20161130,653,316574,11882
2.02E+11,20161206,662,116575,11882
2.02E+11,20161207,330,616576,11375
2.02E+11,20161211,320,216577,11375
2.02E+11,20161212,466,216578,11375
2.02E+11,20161212,174,316579,11375
2.02E+11,20161214,215,116580,11375
2.02E+11,20161220,1325,916581,11375
2.02E+11,20160625,224,616582,12177
2.02E+11,20160826,332.8,516583,10393
2.02E+11,20160826,268,816584,11312
2.02E+11,20160904,730,416585,11542
2.02E+11,20160906,425,816586,11542
2.02E+11,20160907,636,116587,11542
2.02E+11,20160909,565,616588,10393
2.02E+11,20160909,414.5,316589,12177
2.02E+11,20160913,580,216590,10393
2.02E+11,20160913,530,916591,12177
2.02E+11,20160918,315,316592,10393
2.02E+11,20160919,622,816593,12177
2.02E+11,20160922,628,216594,10393
2.02E+11,20160926,790,716595,12177
2.02E+11,20160929,600,516596,10393
2.02E+11,20160930,440,216597,12177
2.02E+11,20161017,824,716598,12177
2.02E+11,20161029,625,516599,12177
2.02E+11,20161220,598,816600,11581
2.02E+11,20160817,402,816601,11542
2.02E+11,20160817,160,216602,10393
2.02E+11,20160712,250,616603,10393
2.02E+11,20160809,507,916604,11471
2.02E+11,20160908,653,416605,11375
2.02E+11,20161009,195,216606,10727
2.02E+11,20160924,608,616607,11494
2.02E+11,20161228,910,716608,11494
2.02E+11,20160619,420,616609,11494
2.02E+11,20160925,270,216610,11494
2.02E+11,20160703,2000,816611,10082
2.02E+11,20160719,1098,916612,11238
2.02E+11,20160919,997,216613,10727
2.02E+11,20170316,1267,716614,10727
2.02E+11,20160823,637,816615,10082
2.02E+11,20160624,1500,616616,10727
2.02E+11,20161009,1650,416617,10082
2.02E+11,20160814,500,916618,11238
2.02E+11,20160912,726,216619,10727
2.02E+11,20160816,815,216620,11494
2.02E+11,20161219,947,916621,11494
2.02E+11,20160813,594,316622,10727
2.02E+11,20160727,563,316623,10727
2.02E+11,20160828,850,316624,10727
2.02E+11,20160825,800,416625,11238
2.02E+11,20160719,268,616626,10082
2.02E+11,20160831,279,916627,10082
2.02E+11,20160907,214,116628,10082
2.02E+11,20160630,575,316629,10082
2.02E+11,20160714,580,916630,10727
2.02E+11,20160722,600,416631,10082
2.02E+11,20160804,725,216632,10082
2.02E+11,20160824,1220,516633,10082
2.02E+11,20160929,570,116634,10727
2.02E+11,20161128,380,216635,10727
2.02E+11,20160904,490,116636,11494
2.02E+11,20160909,457,716637,10727
2.02E+11,20160816,740,416638,11494
2.02E+11,20160629,775,916639,10727
2.02E+11,20160730,338,216640,11494
2.02E+11,20160810,665,416641,11494
2.02E+11,20160814,947.8,716642,11494
2.02E+11,20160816,880,616643,11494
2.02E+11,20160817,658,616644,11494
2.02E+11,20160817,645,116645,11494
2.02E+11,20160623,302,216646,12096
2.02E+11,20160719,1225,716647,10665
2.02E+11,20160829,423,216648,10665
2.02E+11,20160626,1430,416649,12096
2.02E+11,20160823,172.6,516650,10665
2.02E+11,20160822,2709.8,116651,12096
2.02E+11,20160627,306,816652,12096
2.02E+11,20160706,480,416653,12096
2.02E+11,20160818,840,416654,10665
2.02E+11,20160913,1200,516655,10665
2.02E+11,20160827,445,416656,12096
2.02E+11,20160829,625,116657,10665
2.02E+11,20160904,515,516658,10665
2.02E+11,20160906,335,216659,10665
2.02E+11,20160723,285,916660,11711
2.02E+11,20160729,278,616661,12096
2.02E+11,20160704,164,116662,11711
2.02E+11,20160725,313,616663,12096
2.02E+11,20160804,213,216664,12096
2.02E+11,20160911,445,916665,10665
2.02E+11,20160912,446,916666,10665
2.02E+11,20160917,450,616667,10665
2.02E+11,20160714,246,916668,11711
2.02E+11,20160803,373,416669,10665
2.02E+11,20160706,268,616670,11711
2.02E+11,20160728,420,616671,12096
2.02E+11,20160831,518,916672,10665
2.02E+11,20160908,450,216673,10665
2.02E+11,20160908,498,716674,10665
2.02E+11,20160712,475,216675,11711
2.02E+11,20160718,362,816676,11711
2.02E+11,20160722,400,816677,11711
2.02E+11,20160724,482,416678,11711
2.02E+11,20160727,222,816679,11711
2.02E+11,20160731,400,316680,11711
2.02E+11,20160801,448,416681,12096
2.02E+11,20160805,225,416682,12096
2.02E+11,20160810,405,716683,12096
2.02E+11,20160810,245,616684,12096
2.02E+11,20160811,385,116685,12096
2.02E+11,20160828,385,816686,10665
2.02E+11,20160829,328,916687,10665
2.02E+11,20160830,392,516688,10665
2.02E+11,20160831,422,816689,10665
2.02E+11,20160831,378,816690,10665
2.02E+11,20160904,263,416691,10665
2.02E+11,20160814,244,416692,12096
2.02E+11,20160819,750,516693,10134
2.02E+11,20161130,692,716694,10134
2.02E+11,20160723,475,916695,10255
2.02E+11,20160808,630,616696,10134
2.02E+11,20160910,670,216697,10134
2.02E+11,20160905,210,516698,10232
2.02E+11,20160726,386,316699,10255
2.02E+11,20160815,396,516700,10232
2.02E+11,20160625,316,316701,10134
2.02E+11,20160704,413,216702,10134
2.02E+11,20160909,620,416703,10255
2.02E+11,20160812,648,716704,10255
2.02E+11,20160616,1035,216705,10134
2.02E+11,20160623,1020,516706,10134
2.02E+11,20160617,1220,916707,10232
2.02E+11,20160706,968,616708,10134
2.02E+11,20160714,892,416709,10134
2.02E+11,20160727,793,416710,10134
2.02E+11,20160731,482,716711,10134
2.02E+11,20160828,707,916712,10134
2.02E+11,20160904,573.9,116713,10134
2.02E+11,20160713,385,216714,10134
2.02E+11,20160809,495,516715,10134
2.02E+11,20160809,340,116716,10134
2.02E+11,20160811,444.5,716717,10134
2.02E+11,20160718,290,316718,10255
2.02E+11,20160731,380,816719,10134
2.02E+11,20160812,269,216720,10134
2.02E+11,20160817,187,716721,10134
2.02E+11,20160819,500,916722,10134
2.02E+11,20160808,835,816723,10134
2.02E+11,20160810,568,116724,10134
2.02E+11,20160728,140,816725,10134
2.02E+11,20160731,139.5,416726,10134
2.02E+11,20160626,310,716727,10232
2.02E+11,20160627,474,516728,10232
2.02E+11,20160629,520,916729,10232
2.02E+11,20160710,251,516730,10232
2.02E+11,20160714,445,716731,10255
2.02E+11,20160726,680,616732,10255
2.02E+11,20170213,570,216733,12088
2.02E+11,20161212,568,616734,11969
2.02E+11,20160811,353,116735,12196
2.02E+11,20161229,660,416736,10973
2.02E+11,20160907,402,316737,11969
2.02E+11,20160729,842,416738,10973
2.02E+11,20161122,64.6,416739,10168
2.02E+11,20161203,49.6,516740,10283
2.02E+11,20160830,607,716741,10537
2.02E+11,20161212,760,816742,11969
2.02E+11,20160825,840,516743,11080
2.02E+11,20160929,670,716744,10283
2.02E+11,20160808,475,716745,11080
2.02E+11,20160815,287,216746,10973
2.02E+11,20161013,469.5,716747,11982
2.02E+11,20170221,710,816748,11982
2.02E+11,20160930,743,316749,11064
2.02E+11,20161021,510,316750,10283
2.02E+11,20160717,450,816751,11969
2.02E+11,20160920,380,116752,11969
2.02E+11,20160719,1040,216753,12196
2.02E+11,20161029,377,216754,10168
2.02E+11,20161211,390,216755,12088
2.02E+11,20160720,1206,316756,11064
2.02E+11,20160921,1200,916757,11080
2.02E+11,20161018,1268,516758,10283
2.02E+11,20161102,460,516759,12196
2.02E+11,20160813,755,116760,11026
2.02E+11,20160906,658,516761,10126
2.02E+11,20160818,269.2,316762,11064
2.02E+11,20161009,630,716763,10973
2.02E+11,20160813,205,416764,11080
2.02E+11,20160804,550,816765,10283
2.02E+11,20160709,189,316766,11982
2.02E+11,20161108,369,616767,10973
2.02E+11,20160616,548,916768,10228
2.02E+11,20160902,623,716769,12196
2.02E+11,20160619,748.8,316770,10228
2.02E+11,20160630,633,516771,10228
2.02E+11,20160724,601,516772,10228
2.02E+11,20160811,668,716773,10537
2.02E+11,20160905,700,316774,11982
2.02E+11,20160913,515,516775,11982
2.02E+11,20160919,723,716776,11080
2.02E+11,20160923,515,216777,10973
2.02E+11,20160617,916,716778,12088
2.02E+11,20160620,1500,816779,12088
2.02E+11,20160705,1143.6,616780,10537
2.02E+11,20160724,825,116781,10537
2.02E+11,20160728,1400,316782,11982
2.02E+11,20160823,888,816783,11982
2.02E+11,20160825,710,816784,11982
2.02E+11,20160826,840,716785,11982
2.02E+11,20160827,875,216786,11080
2.02E+11,20161020,1380,716787,10283
2.02E+11,20161114,200,216788,11969
2.02E+11,20160928,480,116789,11969
2.02E+11,20160717,410,116790,11969
2.02E+11,20160715,303,816791,11026
2.02E+11,20160717,337,316792,11026
2.02E+11,20160722,400,116793,11026
2.02E+11,20160723,324.8,316794,10126
2.02E+11,20160729,468,416795,10537
2.02E+11,20160731,245,916796,11982
2.02E+11,20160808,308,216797,11982
2.02E+11,20160811,408,316798,11982
2.02E+11,20161009,512,216799,11982
2.02E+11,20161026,509,916800,10283
2.02E+11,20160905,545,516801,10973
2.02E+11,20160715,364,816802,10228
2.02E+11,20160716,349,816803,11080
2.02E+11,20160718,411,116804,11080
2.02E+11,20160725,420,516805,10973
2.02E+11,20160727,417.5,516806,10973
2.02E+11,20160728,428,916807,10283
2.02E+11,20160808,425,216808,10283
2.02E+11,20160809,342,316809,10283
2.02E+11,20160811,345,316810,10283
2.02E+11,20160823,413,816811,10283
2.02E+11,20160906,420,216812,10283
2.02E+11,20161027,780,416813,11969
2.02E+11,20160625,265,316814,12196
2.02E+11,20160829,359,916815,11969
2.02E+11,20160712,508,616816,12196
2.02E+11,20160617,515,816817,10126
2.02E+11,20160628,330,216818,10126
2.02E+11,20160813,400,816819,10973
2.02E+11,20160815,285,616820,11969
2.02E+11,20160727,538,316821,11969
2.02E+11,20160721,688,716822,12196
2.02E+11,20160920,500,516823,11080
2.02E+11,20160624,184,416824,10168
2.02E+11,20160629,210,316825,11026
2.02E+11,20160703,193,816826,11026
2.02E+11,20160704,175,516827,10126
2.02E+11,20160725,218,516828,10537
2.02E+11,20160726,171,816829,10537
2.02E+11,20160804,138,216830,11982
2.02E+11,20160806,241,116831,11982
2.02E+11,20160815,178,916832,11982
2.02E+11,20160817,191,816833,11982
2.02E+11,20160820,200,316834,11982
2.02E+11,20160820,208,716835,11982
2.02E+11,20160826,212,216836,11080
2.02E+11,20160829,195,716837,11080
2.02E+11,20160831,222,716838,11080
2.02E+11,20160905,223,416839,11080
2.02E+11,20160912,195,716840,10973
2.02E+11,20160916,260,116841,10973
2.02E+11,20160916,219,916842,10283
2.02E+11,20160923,208,716843,10283
2.02E+11,20160630,261,616844,10228
2.02E+11,20160828,258,116845,11080
2.02E+11,20160624,150,616846,10168
2.02E+11,20160828,519,916847,10537
2.02E+11,20160620,196,816848,10168
2.02E+11,20160623,240,416849,10168
2.02E+11,20160627,198,116850,12088
2.02E+11,20160628,182,716851,12088
2.02E+11,20160715,155,616852,11064
2.02E+11,20160720,178,216853,10228
2.02E+11,20160727,211,216854,10537
2.02E+11,20160815,260,116855,10537
2.02E+11,20160818,215,716856,11982
2.02E+11,20160820,212,316857,11982
2.02E+11,20160908,280,116858,11982
2.02E+11,20160908,240,216859,11982
2.02E+11,20160912,340,816860,11080
2.02E+11,20160920,280,316861,11080
2.02E+11,20160926,228,816862,11080
2.02E+11,20161003,210,916863,10973
2.02E+11,20161007,279,416864,10283
2.02E+11,20161114,283.8,416865,10283
2.02E+11,20161125,315,816866,10283
2.02E+11,20161125,261,116867,10283
2.02E+11,20161127,358.2,316868,10283
2.02E+11,20161211,359,216869,10283
2.02E+11,20161212,276,416870,10283
2.02E+11,20161215,333,316871,10283
2.02E+11,20160731,445,116872,11969
2.02E+11,20160627,176.5,716873,12196
2.02E+11,20160813,187.5,616874,11969
2.02E+11,20160616,236,316875,11026
2.02E+11,20160617,158.5,116876,12088
2.02E+11,20160628,293,716877,11026
2.02E+11,20160627,292,816878,12196
2.02E+11,20160818,228,516879,11969
2.02E+11,20160622,230,516880,10228
2.02E+11,20161014,178,916881,11080
2.02E+11,20160618,470,716882,11064
2.02E+11,20161005,807,716883,11886
2.02E+11,20160729,365,916884,10611
2.02E+11,20160829,445,616885,10611
2.02E+11,20160920,554,316886,10485
2.02E+11,20160724,700,516887,10395
2.02E+11,20160827,408,316888,10395
2.02E+11,20161001,619,716889,10429
2.02E+11,20160928,333.8,116890,11749
2.02E+11,20160929,320,516891,11749
2.02E+11,20160930,315,616892,10429
2.02E+11,20160827,1550,616893,10429
2.02E+11,20161227,1010,116894,10149
2.02E+11,20160827,469.5,716895,11744
2.02E+11,20170219,200,216896,11590
2.02E+11,20160827,150,216897,11206
2.02E+11,20161125,410,216898,10429
2.02E+11,20160630,357.5,616899,11645
2.02E+11,20160704,650,916900,11645
2.02E+11,20160713,628,116901,11897
2.02E+11,20160701,750,916902,10189
2.02E+11,20160712,720,416903,10611
2.02E+11,20160811,850,116904,10611
2.02E+11,20160815,1041,816905,11590
2.02E+11,20160910,545,416906,11096
2.02E+11,20160906,800,216907,11645
2.02E+11,20160907,1060,816908,11645
2.02E+11,20161020,565,916909,11266
2.02E+11,20161208,604,716910,11266
2.02E+11,20160917,660,216911,11266
2.02E+11,20160627,182.5,216912,11749
2.02E+11,20160628,270,216913,11749
2.02E+11,20160812,920,416914,11886
2.02E+11,20160830,888,316915,10526
2.02E+11,20161123,945,516916,10485
2.02E+11,20160723,310,816917,10485
2.02E+11,20160731,263,316918,10611
2.02E+11,20160826,265,516919,10611
2.02E+11,20160920,300,216920,11206
2.02E+11,20161114,675,916921,10485
2.02E+11,20161206,590,516922,10485
2.02E+11,20161221,718,516923,11096
2.02E+11,20160628,295,616924,11645
2.02E+11,20160630,370,316925,11645
2.02E+11,20160730,336,416926,11269
2.02E+11,20160830,350,916927,11590
2.02E+11,20160916,402,916928,11096
2.02E+11,20160921,430,816929,10429
2.02E+11,20160704,208,316930,10526
2.02E+11,20160729,175,816931,10526
2.02E+11,20160817,210,316932,11269
2.02E+11,20160820,200,116933,10611
2.02E+11,20160910,236,316934,10611
2.02E+11,20161123,230,716935,10429
2.02E+11,20160922,536,516936,10149
2.02E+11,20160725,638,216937,10526
2.02E+11,20160819,505,416938,11749
2.02E+11,20161020,786,816939,11749
2.02E+11,20161027,758,316940,11749
2.02E+11,20161110,245,416941,11749
2.02E+11,20161211,535,516942,11096
2.02E+11,20161214,570,816943,10429
2.02E+11,20160727,370,816944,10697
2.02E+11,20160903,328,916945,10611
2.02E+11,20160911,345,916946,10611
2.02E+11,20160917,380,216947,10611
2.02E+11,20160921,606,316948,10611
2.02E+11,20161030,295,916949,11266
2.02E+11,20161117,438,416950,11266
2.02E+11,20161126,401,516951,11744
2.02E+11,20160727,297,616952,11897
2.02E+11,20160624,385,116953,11886
2.02E+11,20160830,426,416954,11749
2.02E+11,20160911,402,916955,11749
2.02E+11,20161113,498,616956,10321
2.02E+11,20161113,330,316957,10429
2.02E+11,20161129,318,716958,10429
2.02E+11,20161205,485,816959,10429
2.02E+11,20160731,280,316960,11749
2.02E+11,20160809,288,516961,11749
2.02E+11,20160815,232,116962,10485
2.02E+11,20160828,273,616963,10429
2.02E+11,20160825,401,616964,11886
2.02E+11,20160828,284,416965,11645
2.02E+11,20160829,369,916966,11645
2.02E+11,20160925,310,616967,10189
2.02E+11,20160821,1170,416968,10321
2.02E+11,20160803,335,316969,11749
2.02E+11,20160808,318,616970,11749
2.02E+11,20160926,450,116971,10429
2.02E+11,20160928,373,916972,10429
2.02E+11,20161121,420,116973,10429
2.02E+11,20161127,400,116974,10429
2.02E+11,20161129,325,516975,10429
2.02E+11,20161207,333,716976,10429
2.02E+11,20161231,535,416977,10429
2.02E+11,20160814,207,316978,10697
2.02E+11,20160822,322,816979,10611
2.02E+11,20160824,208,616980,10611
2.02E+11,20160826,178,916981,10611
2.02E+11,20160828,282,516982,10611
2.02E+11,20161121,348,716983,11744
2.02E+11,20161128,207,916984,11344
2.02E+11,20160625,738,916985,11886
2.02E+11,20160710,585,716986,10526
2.02E+11,20160714,1280,316987,10526
2.02E+11,20160717,865,916988,10526
2.02E+11,20160722,1096,216989,10526
2.02E+11,20160729,548,816990,11749
2.02E+11,20160731,497,316991,11749
2.02E+11,20160814,654.5,416992,11749
2.02E+11,20160816,500,116993,11749
2.02E+11,20160819,1340,716994,11749
2.02E+11,20160819,800,316995,11749
2.02E+11,20160823,1250,216996,10485
2.02E+11,20160825,548,416997,10321
2.02E+11,20160912,570,916998,11096
2.02E+11,20160913,1230,816999,11096
2.02E+11,20161206,513,717000,11744
2.02E+11,20160630,745,417001,10697
2.02E+11,20160703,960,117002,10697
2.02E+11,20160706,749,117003,11269
2.02E+11,20160711,950,717004,10697
2.02E+11,20160722,750,517005,11269
2.02E+11,20160808,722.5,817006,10321
2.02E+11,20160811,760,517007,11266
2.02E+11,20160826,670,617008,11266
2.02E+11,20160827,789,617009,11266
2.02E+11,20160909,720,617010,11590
2.02E+11,20160927,936,717011,11590
2.02E+11,20160930,618,617012,11590
2.02E+11,20161017,1092,817013,11590
2.02E+11,20161030,797,317014,11096
2.02E+11,20161030,600,317015,11096
2.02E+11,20161031,940,617016,10395
2.02E+11,20161102,622,917017,11744
2.02E+11,20161113,656,317018,11344
2.02E+11,20160707,328,217019,11886
2.02E+11,20160709,600,417020,10526
2.02E+11,20160816,640,717021,10485
2.02E+11,20160819,555,517022,10485
2.02E+11,20160820,738,117023,10485
2.02E+11,20160823,695,817024,10485
2.02E+11,20160829,578,917025,11096
2.02E+11,20160829,546.9,117026,10429
2.02E+11,20160831,550,917027,10429
2.02E+11,20160923,430,917028,10429
2.02E+11,20160926,705,717029,10429
2.02E+11,20160927,700,317030,10429
2.02E+11,20161020,602,617031,10429
2.02E+11,20160628,1048,117032,11645
2.02E+11,20160726,688,517033,11645
2.02E+11,20160811,730,717034,11269
2.02E+11,20160811,588,317035,11269
2.02E+11,20160815,911,117036,10189
2.02E+11,20160819,978,617037,10189
2.02E+11,20160831,1300,617038,10189
2.02E+11,20160901,968,717039,10611
2.02E+11,20160901,658,117040,10611
2.02E+11,20160914,1170,317041,10611
2.02E+11,20160918,445,217042,10611
2.02E+11,20161014,493,917043,11206
2.02E+11,20161025,1140,117044,11206
2.02E+11,20161030,1330,317045,11590
2.02E+11,20161130,866,917046,11590
2.02E+11,20161221,760,117047,10395
2.02E+11,20170212,720,717048,11344
2.02E+11,20160809,270,317049,10654
2.02E+11,20160809,168,317050,10654
2.02E+11,20160816,310,517051,10654
2.02E+11,20160818,425,117052,10654
2.02E+11,20160912,583,317053,10654
2.02E+11,20160916,485,317054,10654
2.02E+11,20160926,336,317055,10654
2.02E+11,20161005,354,517056,10654
2.02E+11,20161029,358,717057,10611
2.02E+11,20161126,390,317058,10611
2.02E+11,20161229,522,217059,10149
2.02E+11,20161231,790,617060,10149
2.02E+11,20160706,290,317061,11269
2.02E+11,20160706,300,417062,10697
2.02E+11,20160706,218,617063,10321
2.02E+11,20160716,86,617064,10611
2.02E+11,20160721,318,817065,10611
2.02E+11,20160726,225,517066,11266
2.02E+11,20160727,256,917067,11266
2.02E+11,20160730,316.6,517068,11266
2.02E+11,20160731,284,317069,11590
2.02E+11,20160804,320,317070,11096
2.02E+11,20160807,290,517071,11096
2.02E+11,20160820,285,717072,10395
2.02E+11,20160821,184.5,917073,10395
2.02E+11,20160914,379,817074,11744
2.02E+11,20160921,395,717075,11744
2.02E+11,20160924,355,517076,11344
2.02E+11,20161212,418,817077,11344
2.02E+11,20160626,150,717078,11886
2.02E+11,20160627,180,917079,11886
2.02E+11,20160812,188,617080,11749
2.02E+11,20160815,167,617081,11749
2.02E+11,20160817,198,417082,11749
2.02E+11,20160817,144,617083,11749
2.02E+11,20160825,140,417084,11749
2.02E+11,20160826,135.5,717085,11749
2.02E+11,20160827,186,617086,11206
2.02E+11,20160904,205,317087,10429
2.02E+11,20160914,187,117088,10429
2.02E+11,20160926,200,117089,11744
2.02E+11,20161008,235,617090,11744
2.02E+11,20161026,230,217091,11744
2.02E+11,20161028,219,717092,11744
2.02E+11,20161114,210,717093,11744
2.02E+11,20161122,205,617094,11744
2.02E+11,20161124,240,117095,11744
2.02E+11,20161207,254.5,417096,11744
2.02E+11,20161207,215,517097,11744
2.02E+11,20160819,400,217098,11206
2.02E+11,20160823,555,317099,11206
2.02E+11,20161020,629,617100,10395
2.02E+11,20160817,272,117101,11897
2.02E+11,20161114,137,317102,11096
2.02E+11,20160705,450,917103,11269
2.02E+11,20160707,363,617104,11269
2.02E+11,20160708,405,917105,11269
2.02E+11,20160711,465,217106,10697
2.02E+11,20160712,415,517107,10189
2.02E+11,20160713,380,817108,10189
2.02E+11,20160713,268,817109,10189
2.02E+11,20160817,265,917110,10611
2.02E+11,20160817,275,417111,10611
2.02E+11,20160818,480,617112,10611
2.02E+11,20160821,360,317113,10611
2.02E+11,20160824,240,517114,11206
2.02E+11,20160825,480,917115,11206
2.02E+11,20160829,340,417116,11206
2.02E+11,20160830,628,917117,11206
2.02E+11,20160913,492,917118,11590
2.02E+11,20160917,517,117119,11590
2.02E+11,20160917,491,717120,10395
2.02E+11,20160917,518,417121,10395
2.02E+11,20160919,510,817122,10395
2.02E+11,20160921,535,517123,10395
2.02E+11,20160922,418,417124,10395
2.02E+11,20160930,540,617125,11344
2.02E+11,20161007,450,117126,11344
2.02E+11,20161012,465,417127,11344
2.02E+11,20161028,550,617128,11344
2.02E+11,20161121,448,917129,11344
2.02E+11,20161228,318,717130,10149
2.02E+11,20160616,175,917131,11886
2.02E+11,20160720,193,617132,11749
2.02E+11,20160720,194.5,517133,11749
2.02E+11,20160802,314,717134,11269
2.02E+11,20160817,244,717135,10485
2.02E+11,20160822,240,117136,10485
2.02E+11,20160824,300,917137,10485
2.02E+11,20160824,247,317138,10485
2.02E+11,20160825,257,617139,10485
2.02E+11,20160825,253,317140,10485
2.02E+11,20160914,388,617141,10611
2.02E+11,20160917,203.5,917142,10611
2.02E+11,20160918,275,817143,11266
2.02E+11,20160921,192,917144,11266
2.02E+11,20160922,206,917145,11266
2.02E+11,20160929,280,317146,11590
2.02E+11,20161103,313,817147,11096
2.02E+11,20161104,226,117148,10429
2.02E+11,20161106,236,417149,10429
2.02E+11,20161205,285,317150,10429
2.02E+11,20161212,275,717151,11744
2.02E+11,20161224,291,617152,11744
2.02E+11,20161230,385,617153,11344
2.02E+11,20160912,319,717154,10321
2.02E+11,20161220,390,317155,11590
2.02E+11,20161224,510,617156,11096
2.02E+11,20161225,400,917157,11096
2.02E+11,20170111,445,917158,11744
2.02E+11,20161031,196,717159,10485
2.02E+11,20160626,523,817160,11645
2.02E+11,20160627,363,517161,11645
2.02E+11,20160729,500,217162,11749
2.02E+11,20160804,349,217163,11749
2.02E+11,20160831,530,317164,11266
2.02E+11,20161031,760,917165,11096
2.02E+11,20161206,815,617166,11744
2.02E+11,20160616,320,717167,11782
2.02E+11,20160712,280,117168,11897
2.02E+11,20160720,255,717169,10697
2.02E+11,20160724,283,217170,10697
2.02E+11,20160728,366,417171,10697
2.02E+11,20160731,271,517172,10189
2.02E+11,20160810,285,617173,10189
2.02E+11,20160817,365,417174,10189
2.02E+11,20160817,321,417175,10189
2.02E+11,20160825,360,517176,10321
2.02E+11,20160827,334,617177,10321
2.02E+11,20160831,330,217178,10321
2.02E+11,20160912,358,317179,10611
2.02E+11,20160914,445,317180,11266
2.02E+11,20161014,398.8,617181,11266
2.02E+11,20161014,298,117182,11206
2.02E+11,20161115,400,817183,11590
2.02E+11,20161116,530,517184,11096
2.02E+11,20161120,389.8,717185,10395
2.02E+11,20161130,290,217186,10395
2.02E+11,20161203,416,917187,10395
2.02E+11,20161207,455,817188,10395
2.02E+11,20161212,400,917189,10395
2.02E+11,20161213,540,917190,11744
2.02E+11,20161222,566,817191,11344
2.02E+11,20161223,330,217192,11344
2.02E+11,20160620,281,317193,11060
2.02E+11,20160629,310,117194,11060
2.02E+11,20160723,270,417195,10654
2.02E+11,20160725,314,617196,10654
2.02E+11,20160726,350,317197,10654
2.02E+11,20160728,379,217198,10654
2.02E+11,20160728,359.9,517199,10654
2.02E+11,20160808,260,417200,10654
2.02E+11,20160808,224,917201,10654
2.02E+11,20160814,239,717202,10654
2.02E+11,20160815,335,617203,10654
2.02E+11,20160817,314,817204,10654
2.02E+11,20160823,375,417205,10654
2.02E+11,20160823,356,717206,10654
2.02E+11,20160823,306.8,317207,10654
2.02E+11,20160824,388,717208,10654
2.02E+11,20160905,343,817209,10149
2.02E+11,20160907,334.5,217210,10149
2.02E+11,20160909,433,417211,10149
2.02E+11,20160911,350,917212,10149
2.02E+11,20160918,398,217213,10149
2.02E+11,20160923,325,517214,10149
2.02E+11,20160926,427,117215,10149
2.02E+11,20161005,415,617216,10149
2.02E+11,20161028,370,417217,10149
2.02E+11,20161107,392,217218,10149
2.02E+11,20161122,265,617219,10149
2.02E+11,20161123,356.5,217220,10149
2.02E+11,20161123,275,217221,10149
2.02E+11,20161124,348,517222,10149
2.02E+11,20161205,365,917223,10149
2.02E+11,20160726,194,317224,10654
2.02E+11,20160727,186,617225,10654
2.02E+11,20160730,481.5,217226,10654
2.02E+11,20160730,501.5,317227,10654
2.02E+11,20160803,200,417228,10654
2.02E+11,20160917,226,417229,10611
2.02E+11,20160918,450,617230,10611
2.02E+11,20160927,233.5,717231,10149
2.02E+11,20160928,98,517232,10149
2.02E+11,20161012,253,217233,10149
2.02E+11,20161014,106.8,117234,10149
2.02E+11,20161031,105.5,817235,10149
2.02E+11,20161111,105,117236,10149
2.02E+11,20161112,708,117237,10149
2.02E+11,20161119,110,217238,10149
2.02E+11,20161128,103.5,717239,10149
2.02E+11,20161202,255,417240,10149
2.02E+11,20161206,785,617241,10149
2.02E+11,20161129,318,417242,11344
2.02E+11,20160622,253,717243,11886
2.02E+11,20160624,193,317244,11645
2.02E+11,20160626,192,517245,11645
2.02E+11,20160714,270,617246,10526
2.02E+11,20160815,340,817247,10697
2.02E+11,20160815,273.5,817248,11749
2.02E+11,20160816,267.5,117249,11749
